Year,Observations,ELM,EM,MLR,Model1,Model2,Model3,Model4,Model5,Model6,Model7
       nan,  -0.82780,1062.97277,1567.23909,1267.91100,1040.25800, 993.84030,1000.57300,1135.93700, 703.18910,1299.10100
       nan,  -0.82780,1062.97277,1567.23909,1267.91100,1040.25800, 993.84030,1000.57300,1135.93700, 703.18910,1299.10100
